timestamp original_retrans src_ip predicted_retrans
"2017-07-07 18:31:45.946" 0.01 sedsk66.grid.hep.ph.ic.ac.uk 0.0159
"2017-07-07 18:31:45.946" 0.007 sedsk69.grid.hep.ph.ic.ac.uk 0.02481
"2017-07-07 18:31:45.946" 0.009 sedsk70.grid.hep.ph.ic.ac.uk 0.0271
"2017-07-07 18:31:45.946" 0.011 sedsk70.grid.hep.ph.ic.ac.uk 0.04202
"2017-07-07 18:31:45.946" 0.028 sedsk69.grid.hep.ph.ic.ac.uk 0.03703
"2017-07-07 18:31:45.946" 0.012 sedsk67.grid.hep.ph.ic.ac.uk 0.01232
"2017-07-07 18:31:45.946" 0.057 sedsk41.grid.hep.ph.ic.ac.uk 0.05376
"2017-07-07 18:31:45.946" 0.021 sedsk45.grid.hep.ph.ic.ac.uk 0.01839
"2017-07-07 18:31:45.946" 0.175 sedsk64.grid.hep.ph.ic.ac.uk 0.14549
"2017-07-07 18:31:45.946" 0.081 sedsk41.grid.hep.ph.ic.ac.uk 0.08064
"2017-07-07 18:31:45.946" 0.188 sedsk64.grid.hep.ph.ic.ac.uk 0.12676
"2017-07-07 18:31:45.946" 0.052 sedsk68.grid.hep.ph.ic.ac.uk 0.12483
"2017-07-07 18:31:45.946" 0.016 sedsk40.grid.hep.ph.ic.ac.uk 0.0194407692308
"2017-07-07 18:31:45.946" 0.014 sedsk70.grid.hep.ph.ic.ac.uk 0.13301
"2017-07-07 18:31:45.946" 0.001 sedsk42.grid.hep.ph.ic.ac.uk 0.00182
"2017-07-07 18:31:45.947" 0.004 sedsk70.grid.hep.ph.ic.ac.uk 0.06926
"2017-07-07 18:31:45.947" 0.006 sedsk42.grid.hep.ph.ic.ac.uk 0.03762
"2017-07-07 18:31:45.947" 0.016 stargrid02.rcf.bnl.gov 0.0292
"2017-07-07 18:31:45.947" 0.001 sedsk70.grid.hep.ph.ic.ac.uk 0.00139081829275
"2017-07-07 18:31:45.947" 0.003 sedsk66.grid.hep.ph.ic.ac.uk 0.0126988888889
"2017-07-07 18:31:45.947" 0.007 sedsk66.grid.hep.ph.ic.ac.uk 0.01085
"2017-07-07 18:31:45.947" 0.003 sedsk67.grid.hep.ph.ic.ac.uk 0.03285
"2017-07-07 18:31:45.947" 0.035 stargrid02.rcf.bnl.gov 0.03492
"2017-07-07 18:32:02.147" 0.198 psexport02.slac.stanford.edu 0.19034
"2017-07-07 18:32:02.147" 0.019 sedsk67.grid.hep.ph.ic.ac.uk 0.05731
"2017-07-07 18:32:02.147" 0.007 sedsk67.grid.hep.ph.ic.ac.uk 0.03384
"2017-07-07 18:32:02.147" 0.002 sedsk37.grid.hep.ph.ic.ac.uk 0.00410090909091
"2017-07-07 18:32:02.147" 0.005 sedsk45.grid.hep.ph.ic.ac.uk 0.08487
"2017-07-07 18:32:02.147" 0.009 sedsk45.grid.hep.ph.ic.ac.uk 0.0526
"2017-07-07 18:32:02.147" 0.127 sedsk68.grid.hep.ph.ic.ac.uk 0.0733
"2017-07-07 18:32:02.147" 0.141 psexport01.slac.stanford.edu 0.14606
"2017-07-07 18:32:02.147" 0.001 sedsk39.grid.hep.ph.ic.ac.uk 0.00177
"2017-07-07 18:32:02.147" 0.076 sedsk71.grid.hep.ph.ic.ac.uk 0.07466
"2017-07-07 18:32:02.147" 0.007 sedsk67.grid.hep.ph.ic.ac.uk 0.00874
"2017-07-07 18:32:02.147" 0.019 sedsk47.grid.hep.ph.ic.ac.uk 0.02091
"2017-07-07 18:32:02.147" 0.187 sedsk67.grid.hep.ph.ic.ac.uk 0.18741
"2017-07-07 18:32:02.147" 0.024 sedsk37.grid.hep.ph.ic.ac.uk 0.0246188888889
"2017-07-07 18:32:02.147" 0.039 sedsk32.grid.hep.ph.ic.ac.uk 0.06679
"2017-07-07 18:32:02.147" 0.027 sedsk71.grid.hep.ph.ic.ac.uk 0.02799
"2017-07-07 18:32:02.147" 0.001 sedsk44.grid.hep.ph.ic.ac.uk 0.00746
"2017-07-07 18:32:02.147" 0.064 sedsk65.grid.hep.ph.ic.ac.uk 0.0684588888889
"2017-07-07 18:32:02.147" 0.248 sedsk69.grid.hep.ph.ic.ac.uk 0.24201
"2017-07-07 18:32:02.147" 0.076 sedsk70.grid.hep.ph.ic.ac.uk 0.06762
"2017-07-07 18:32:02.147" 0.024 sedsk65.grid.hep.ph.ic.ac.uk 0.06956
"2017-07-07 18:32:02.147" 0.045 sedsk67.grid.hep.ph.ic.ac.uk 0.06926
"2017-07-07 18:32:02.147" 0.02 sedsk69.grid.hep.ph.ic.ac.uk 0.0225
"2017-07-07 18:32:02.147" 0.115 sedsk66.grid.hep.ph.ic.ac.uk 0.0967604444444
