timestamp original_retrans src_ip predicted_retrans
"2017-07-07 18:17:51.491" 0.126 sedsk65.grid.hep.ph.ic.ac.uk 0.11686
"2017-07-07 18:17:51.491" 0.032 sedsk67.grid.hep.ph.ic.ac.uk 0.04362
"2017-07-07 18:17:51.491" 0.025 sedsk36.grid.hep.ph.ic.ac.uk 0.04226
"2017-07-07 18:17:51.491" 0.004 sedsk66.grid.hep.ph.ic.ac.uk 0.02717
"2017-07-07 18:17:51.491" 0.085 sedsk69.grid.hep.ph.ic.ac.uk 0.09752
"2017-07-07 18:17:51.491" 0.179 sedsk70.grid.hep.ph.ic.ac.uk 0.04931
"2017-07-07 18:17:51.491" 0.011 sedsk44.grid.hep.ph.ic.ac.uk 0.02727
"2017-07-07 18:17:51.491" 0.066 sedsk41.grid.hep.ph.ic.ac.uk 0.03504
"2017-07-07 18:17:51.491" 0.066 sedsk46.grid.hep.ph.ic.ac.uk 0.0662
"2017-07-07 18:17:51.491" 0.166 sedsk36.grid.hep.ph.ic.ac.uk 0.12164
"2017-07-07 18:17:51.491" 0.011 sedsk71.grid.hep.ph.ic.ac.uk 0.014
"2017-07-07 18:17:51.491" 0.071 sedsk66.grid.hep.ph.ic.ac.uk 0.15363
"2017-07-07 18:17:51.491" 0.059 sedsk70.grid.hep.ph.ic.ac.uk 0.06082
"2017-07-07 18:17:51.491" 0.089 sedsk34.grid.hep.ph.ic.ac.uk 0.15955
"2017-07-07 18:17:51.491" 0.218 sedsk71.grid.hep.ph.ic.ac.uk 0.20444
"2017-07-07 18:17:51.491" 0.035 sedsk32.grid.hep.ph.ic.ac.uk 0.03557
"2017-07-07 18:17:51.491" 0.158 sedsk69.grid.hep.ph.ic.ac.uk 0.13378
"2017-07-07 18:17:51.491" 0.049 sedsk46.grid.hep.ph.ic.ac.uk 0.04671
"2017-07-07 18:17:51.491" 0.04 sedsk44.grid.hep.ph.ic.ac.uk 0.04178
"2017-07-07 18:17:51.491" 0.024 sedsk70.grid.hep.ph.ic.ac.uk 0.04026
"2017-07-07 18:17:51.491" 0.043 sedsk70.grid.hep.ph.ic.ac.uk 0.0553
"2017-07-07 18:17:51.491" 0.148 sedsk70.grid.hep.ph.ic.ac.uk 0.14326
"2017-07-07 18:17:51.491" 0.018 sedsk70.grid.hep.ph.ic.ac.uk 0.0275
"2017-07-07 18:17:51.491" 0.003 sedsk67.grid.hep.ph.ic.ac.uk 0.012379
"2017-07-07 18:17:51.491" 0.042 sedsk70.grid.hep.ph.ic.ac.uk 0.09738
"2017-07-07 18:17:51.492" 0.042 sedsk44.grid.hep.ph.ic.ac.uk 0.07527
"2017-07-07 18:17:51.492" 0.085 sedsk34.grid.hep.ph.ic.ac.uk 0.09718
"2017-07-07 18:17:51.492" 0.002 sedsk70.grid.hep.ph.ic.ac.uk 0.03089
"2017-07-07 18:17:51.492" 0.009 sedsk37.grid.hep.ph.ic.ac.uk 0.00880721056721
"2017-07-07 18:17:51.492" 0.207 sedsk45.grid.hep.ph.ic.ac.uk 0.18293
"2017-07-07 18:17:51.492" 0.037 sedsk64.grid.hep.ph.ic.ac.uk 0.04035
