timestamp original_retrans src_ip predicted_retrans
"2017-07-07 18:06:07.115" 0.149 sedsk44.grid.hep.ph.ic.ac.uk 0.11463
"2017-07-07 18:06:07.115" 0.011 sedsk70.grid.hep.ph.ic.ac.uk 0.01503
"2017-07-07 18:06:07.115" 0.059 sedsk66.grid.hep.ph.ic.ac.uk 0.06291
"2017-07-07 18:06:07.115" 0.058 sedsk47.grid.hep.ph.ic.ac.uk 0.09759
"2017-07-07 18:06:07.115" 0.053 sedsk37.grid.hep.ph.ic.ac.uk 0.05186
"2017-07-07 18:06:07.115" 0.046 sedsk64.grid.hep.ph.ic.ac.uk 0.05524
"2017-07-07 18:06:07.115" 0.028 sedsk35.grid.hep.ph.ic.ac.uk 0.04012
"2017-07-07 18:06:07.115" 0.138 sedsk67.grid.hep.ph.ic.ac.uk 0.12617
"2017-07-07 18:06:07.115" 0.082 sedsk46.grid.hep.ph.ic.ac.uk 0.05984
"2017-07-07 18:06:07.115" 0.01 sedsk66.grid.hep.ph.ic.ac.uk 0.010749
"2017-07-07 18:06:07.115" 0.012 sedsk42.grid.hep.ph.ic.ac.uk 0.09596
"2017-07-07 18:06:07.115" 0.031 sedsk69.grid.hep.ph.ic.ac.uk 0.05763
"2017-07-07 18:06:07.115" 0.002 sedsk66.grid.hep.ph.ic.ac.uk 0.00336
"2017-07-07 18:06:07.115" 0.051 sedsk70.grid.hep.ph.ic.ac.uk 0.05961
"2017-07-07 18:06:07.115" 0.048 sedsk39.grid.hep.ph.ic.ac.uk 0.06174
"2017-07-07 18:06:07.115" 0.054 sedsk65.grid.hep.ph.ic.ac.uk 0.04638
"2017-07-07 18:06:07.115" 0.145 sedsk67.grid.hep.ph.ic.ac.uk 0.10694
"2017-07-07 18:06:07.115" 0.087 sedsk37.grid.hep.ph.ic.ac.uk 0.04018
"2017-07-07 18:06:07.115" 0.001 sedsk69.grid.hep.ph.ic.ac.uk 0.02168
"2017-07-07 18:06:07.115" 0.042 sedsk41.grid.hep.ph.ic.ac.uk 0.03332
"2017-07-07 18:06:07.115" 0.043 sedsk65.grid.hep.ph.ic.ac.uk 0.05995
"2017-07-07 18:06:07.115" 0.27 sedsk65.grid.hep.ph.ic.ac.uk 0.24435
"2017-07-07 18:06:07.115" 0.045 sedsk38.grid.hep.ph.ic.ac.uk 0.09601
"2017-07-07 18:06:07.115" 0.071 sedsk68.grid.hep.ph.ic.ac.uk 0.07228
"2017-07-07 18:06:07.115" 0.198 sedsk35.grid.hep.ph.ic.ac.uk 0.19679
"2017-07-07 18:06:07.115" 0.009 sedsk70.grid.hep.ph.ic.ac.uk 0.04292
"2017-07-07 18:06:07.115" 0.064 sedsk44.grid.hep.ph.ic.ac.uk 0.07018
"2017-07-07 18:06:07.115" 0.004 sedsk68.grid.hep.ph.ic.ac.uk 0.00434
"2017-07-07 18:06:07.115" 0.173 sedsk68.grid.hep.ph.ic.ac.uk 0.13385
"2017-07-07 18:06:07.115" 0.105 sedsk69.grid.hep.ph.ic.ac.uk 0.10107
"2017-07-07 18:06:07.115" 0.036 sedsk70.grid.hep.ph.ic.ac.uk 0.04623
"2017-07-07 18:06:07.115" 0.001 sedsk39.grid.hep.ph.ic.ac.uk 0.0127
"2017-07-07 18:06:07.115" 0.061 sedsk65.grid.hep.ph.ic.ac.uk 0.05676
"2017-07-07 18:06:07.115" 0.027 sedsk71.grid.hep.ph.ic.ac.uk 0.04501
"2017-07-07 18:06:07.115" 0.008 sedsk32.grid.hep.ph.ic.ac.uk 0.05144
"2017-07-07 18:06:07.115" 0.007 sedsk70.grid.hep.ph.ic.ac.uk 0.02143
"2017-07-07 18:06:07.115" 0.074 sedsk71.grid.hep.ph.ic.ac.uk 0.0355511111111
"2017-07-07 18:06:07.115" 0.147 sedsk64.grid.hep.ph.ic.ac.uk 0.06777
"2017-07-07 18:06:07.115" 0.127 sedsk68.grid.hep.ph.ic.ac.uk 0.09591
"2017-07-07 18:06:07.115" 0.003 sedsk64.grid.hep.ph.ic.ac.uk 0.01683
"2017-07-07 18:06:07.115" 0.024 sedsk65.grid.hep.ph.ic.ac.uk 0.05136
"2017-07-07 18:06:07.116" 0.1 sedsk67.grid.hep.ph.ic.ac.uk 0.0548
"2017-07-07 18:06:07.116" 0.041 sedsk68.grid.hep.ph.ic.ac.uk 0.02247
"2017-07-07 18:06:07.116" 0.053 sedsk41.grid.hep.ph.ic.ac.uk 0.06542
"2017-07-07 18:06:07.116" 0.089 sedsk45.grid.hep.ph.ic.ac.uk 0.07957
"2017-07-07 18:06:07.116" 0.049 sedsk64.grid.hep.ph.ic.ac.uk 0.0474211111111
"2017-07-07 18:06:07.116" 0.171 sedsk67.grid.hep.ph.ic.ac.uk 0.15361
"2017-07-07 18:06:07.116" 0.067 sedsk71.grid.hep.ph.ic.ac.uk 0.05456
"2017-07-07 18:06:07.116" 0.288 sedsk44.grid.hep.ph.ic.ac.uk 0.184591111111
"2017-07-07 19:05:47.877" 0.227 sedsk69.grid.hep.ph.ic.ac.uk 0.19017
"2017-07-07 19:05:47.877" 0.027 sedsk39.grid.hep.ph.ic.ac.uk 0.04708
"2017-07-07 19:05:47.877" 0.048 sedsk67.grid.hep.ph.ic.ac.uk 0.0467
"2017-07-07 19:05:47.877" 0.06 sedsk66.grid.hep.ph.ic.ac.uk 0.06814
"2017-07-07 19:05:47.877" 0.166 sedsk48.grid.hep.ph.ic.ac.uk 0.12004
"2017-07-07 19:05:47.877" 0.073 sedsk43.grid.hep.ph.ic.ac.uk 0.05981
"2017-07-07 19:05:47.877" 0.081 sedsk67.grid.hep.ph.ic.ac.uk 0.08164
"2017-07-07 19:05:47.877" 0.016 sedsk66.grid.hep.ph.ic.ac.uk 0.02711
"2017-07-07 19:05:47.877" 0.021 sedsk71.grid.hep.ph.ic.ac.uk 0.06038
"2017-07-07 19:05:47.877" 0.094 sedsk65.grid.hep.ph.ic.ac.uk 0.11501
"2017-07-07 19:05:47.877" 0.04 sedsk66.grid.hep.ph.ic.ac.uk 0.04937
"2017-07-07 19:05:47.877" 0.175 sedsk65.grid.hep.ph.ic.ac.uk 0.14108
"2017-07-07 19:05:47.877" 0.131 sedsk64.grid.hep.ph.ic.ac.uk 0.11174
"2017-07-07 19:05:47.877" 0.089 sedsk43.grid.hep.ph.ic.ac.uk 0.08976
"2017-07-07 19:05:47.877" 0.038 sedsk70.grid.hep.ph.ic.ac.uk 0.03864
"2017-07-07 19:05:47.877" 0.273 sedsk47.grid.hep.ph.ic.ac.uk 0.12398
"2017-07-07 19:05:47.877" 0.039 sedsk69.grid.hep.ph.ic.ac.uk 0.06397
"2017-07-07 19:05:47.877" 0.047 sedsk71.grid.hep.ph.ic.ac.uk 0.04862
"2017-07-07 19:05:47.877" 0.015 sedsk71.grid.hep.ph.ic.ac.uk 0.05958
"2017-07-07 19:05:47.877" 0.017 sedsk44.grid.hep.ph.ic.ac.uk 0.02175
"2017-07-07 19:05:47.877" 0.218 sedsk65.grid.hep.ph.ic.ac.uk 0.19627
"2017-07-07 19:05:47.877" 0.061 sedsk40.grid.hep.ph.ic.ac.uk 0.08885
"2017-07-07 19:05:47.877" 0.071 sedsk66.grid.hep.ph.ic.ac.uk 0.07055
"2017-07-07 19:05:47.877" 0.066 sedsk65.grid.hep.ph.ic.ac.uk 0.07171
"2017-07-07 19:05:47.877" 0.072 sedsk70.grid.hep.ph.ic.ac.uk 0.07289
"2017-07-07 19:05:47.877" 0.039 sedsk64.grid.hep.ph.ic.ac.uk 0.03788
"2017-07-07 19:05:47.877" 0.007 sedsk65.grid.hep.ph.ic.ac.uk 0.00986011111111
"2017-07-07 19:05:47.877" 0.073 sedsk46.grid.hep.ph.ic.ac.uk 0.0533
"2017-07-07 19:05:47.877" 0.101 sedsk67.grid.hep.ph.ic.ac.uk 0.09488
"2017-07-07 19:05:47.877" 0.04 sedsk71.grid.hep.ph.ic.ac.uk 0.04986
"2017-07-07 19:05:47.877" 0.001 sedsk48.grid.hep.ph.ic.ac.uk 0.027579
"2017-07-07 19:05:47.877" 0.088 sedsk67.grid.hep.ph.ic.ac.uk 0.04445
"2017-07-07 19:05:47.877" 0.027 sedsk67.grid.hep.ph.ic.ac.uk 0.02604
"2017-07-07 19:05:47.877" 0.102 sedsk44.grid.hep.ph.ic.ac.uk 0.09337
"2017-07-07 19:05:47.877" 0.02 sedsk69.grid.hep.ph.ic.ac.uk 0.0238392307692
"2017-07-07 19:05:47.877" 0.096 sedsk48.grid.hep.ph.ic.ac.uk 0.09505
"2017-07-07 19:05:47.877" 0.061 sedsk65.grid.hep.ph.ic.ac.uk 0.06313
"2017-07-07 19:05:47.877" 0.01 sedsk67.grid.hep.ph.ic.ac.uk 0.02563
"2017-07-07 19:05:47.877" 0.013 sedsk70.grid.hep.ph.ic.ac.uk 0.05622
"2017-07-07 19:05:47.877" 0.022 sedsk48.grid.hep.ph.ic.ac.uk 0.06022
"2017-07-07 19:05:47.877" 0.068 sedsk70.grid.hep.ph.ic.ac.uk 0.07331
"2017-07-07 19:05:47.877" 0.055 sedsk70.grid.hep.ph.ic.ac.uk 0.06664
"2017-07-07 19:05:47.877" 0.092 sedsk69.grid.hep.ph.ic.ac.uk 0.16899
"2017-07-07 19:05:47.877" 0.015 sedsk48.grid.hep.ph.ic.ac.uk 0.04285
"2017-07-07 19:05:47.877" 0.031 sedsk41.grid.hep.ph.ic.ac.uk 0.05747
"2017-07-07 19:05:47.878" 0.101 sedsk64.grid.hep.ph.ic.ac.uk 0.09392
"2017-07-07 19:05:47.878" 0.059 sedsk70.grid.hep.ph.ic.ac.uk 0.00904111111111
"2017-07-07 19:05:47.878" 0.097 sedsk70.grid.hep.ph.ic.ac.uk 0.13827
"2017-07-07 19:05:47.878" 0.005 sedsk69.grid.hep.ph.ic.ac.uk 0.0254
"2017-07-07 19:05:47.878" 0.037 sedsk32.grid.hep.ph.ic.ac.uk 0.12674
"2017-07-07 19:05:47.878" 0.015 sedsk67.grid.hep.ph.ic.ac.uk 0.01846
"2017-07-07 19:05:47.878" 0.073 sedsk71.grid.hep.ph.ic.ac.uk 0.07104
